,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
60,20,g_4,394.0852069172306,0.0,-97.35131413319279,1.796915555710088,432.87839102467416,-8.59595838269365,120.52443568237913,Converged,2.0509628131469526,11.2556210737937,4897.3561429305355,4311231547115195.0,4311231547115195.0,4311231547115195.0,4311231547115195.0,252.94096137799855,29051951.384627543,4311231547115195.0
61,20,g_5,2.3369946479458807,1.0,-1.9416961995720825,-2.1959593572954867,155.9863772566309,-14.908683555787864,124.23939205988873,Converged,4.7067300622723,-13.379960347373116,12831889559225.441,8045.618084841261,22511314826750.805,602.2309127072772,38537540732226.09,10346193.78264948,178.3577583669124,860499641.9966942
62,20,g_6,133.74773399771615,0.0,-6.721545799765519,1.4016364571485362,159.5868826348853,2.29962483617498,125.37087955704203,Converged,15.036761806661673,13.864560374158586,11773761373.58302,5846521101.350773,4210.426709297131,229879343.24547178,1175.2299398793903,61431221750.93056,50730778676.49536,163.36760843896027
63,21,g_4,33.460809693370386,1.0,-3.3652542853579233,-7.735284632142452,117.03635079050746,7.8584482054515785,130.51205007125498,Converged,93.03462813492527,13.642980139270458,1216411110.233671,154540996761.4913,777140766.032974,105078812.56418951,3443855425.7764096,83.78816721543514,291.5430414604355,3894785.161091764
64,21,g_5,15.504594735229414,1.0,-2.7907813796933425,-2.763626643126173,167.82071693272425,18.213815197466772,123.49309247097287,Converged,14.448230889687693,14.276227771741546,984061394875.9818,7894.135690503587,3321734892359.2305,674.5734149093822,2950209822529.3335,23249755.02644203,181.89811073553446,13305688.371315645
65,21,g_6,0.688394042971699,1.0,-2.110243268522193,2.214514714044637,185.88339357309704,-13.942055041734747,128.62577679648317,Converged,10.120789234375707,-14.771750192360384,44105.68220633568,329140252.6132664,4590.834899018701,53876753.93513587,924.4230204807415,25266542.48817619,12384404.432382315,186.81024627853645
66,22,g_4,12.524496993473228,1.0,-2.6939236825719624,-7.530607901045903,126.80297225417682,-18.815480872733012,131.25160246163003,Converged,10.21390336962942,-15.276484264445116,30749189.874055985,41980745.19573429,252249276.50708374,1737587.6343797196,17627701.277397756,86.30977958348248,324.4416434655985,896290.6931559483
67,22,g_5,0.8267166265563178,1.0,-1.7554938373379243,-2.7404169490076495,160.22881069007434,13.911121565065425,124.42003546150764,Converged,4.419624600544836,14.82036115205904,19584460361316.13,8258.240204080095,27895344469429.637,597.816948525326,33672469086961.65,5651129.150064812,179.97747120670752,172531825.72074327
68,22,g_6,24.111821871603407,1.0,-3.0569209979630925,2.6215682268707132,210.4155312302175,-19.38756609742873,127.84574616819144,Converged,16.115658182038175,-14.477187102727466,37833.6032816527,329585263.4685697,4593.597498637273,18673612.878020417,978.6960281241197,33635958.79885132,7761217.560656272,221.24681377018047
69,23,g_4,645.6283602806192,0.0,-8.77442824148623,-8.22263019404016,145.6585012078415,-12.02223968126175,130.6383970148294,Converged,55.18013601954094,13.386978336627333,3234.955501098104,90982143.0254306,2323.2145852080494,5658.615658532186,6457448.540813807,523.7815969254451,4882.987391339861,6101376.654949991
70,23,g_5,0.14396681130608255,1.0,-2.1867059496920356,-2.6527262774976785,160.74948021684173,-14.962138454403846,123.9924319451988,Converged,12.478379827470548,-15.34156804116018,9123961884387.012,8288.621835417121,76206313735838.0,594.9178711280424,328760537936553.0,5424788.425814509,179.9362527299646,1168234782.5729349
71,23,g_6,225.61737359691222,0.0,-9.307633228100844,0.8385660831762611,145.61381014614716,2.934391874845851,123.1980194015872,Converged,16.118494751107903,-12.086173147712795,171390131.39258468,7050694344.633278,5868.852862967197,900827300.8284075,718.096680785451,2317381491.308038,74677400.25336039,173.47362196743055
72,24,g_4,0.29646201960027874,1.0,-2.2672819629516447,-7.400165407573002,123.91945863036493,-15.591959600236226,131.56863521251438,Converged,14.531007754763593,-15.047476340989187,96719303.174049,608928716.6767156,402759771.9602849,7132786.390112242,307942604.7116784,88.10721439071584,294.0812929193306,3314070.835122451
73,24,g_5,6.8269815178929,1.0,-2.4019585041285163,-2.1700063268540175,160.18473872753424,10.84511723336901,123.77228593927762,Converged,9.367475570876707,13.457966543584373,741871164459.2264,8360.40323979842,5606559179030.954,604.9885140901575,414648150120.3049,632134233.0286926,179.71269048911745,172945546.83893204
74,24,g_6,1.0995628370392336,1.0,-2.138363831453374,1.3101219413124945,166.42012609855533,-14.884604233239386,128.88436176946846,Converged,10.299458376902578,-13.836003815044146,282339279.21824384,129804597.91441846,5558.635318553068,24555983.53015505,850.3045968512013,1372728593.4498322,13534238.971809814,138.3091501155335
75,25,g_4,66.68202923547868,0.0,-4.580553453733819,-7.5365456186298045,124.32138692368686,-6.210397861542183,129.90371589450442,Converged,14.300424217891589,-14.376304377996965,58141181.42374744,6902305298.179764,18665231980.360916,12960175.492590256,1915304768.8326254,83.38177502020655,359.81706278085466,2391019246.5281825
76,25,g_5,207.6695344277178,0.0,-12.314352200796769,-1.5509718572272273,194.34698011766963,-2.1352866673510063,120.11905542043633,Converged,10.14306731916139,12.275457047937175,29443733182.954697,20114.028755072763,4399936272.388132,579.5095413571902,356653619.65843326,2550.455992504744,274.38293886020375,2413.2623078573138
77,25,g_6,1.8484940635170546,1.0,-2.569448808295091,1.4809323535573884,170.0017032211696,-12.707562936138725,128.4326362797595,Converged,25.222407274580775,-14.067156281046332,8241484.509452372,4745071.476464323,4886.8968610418515,1159123.2373707579,859.4472375982822,5888930.251411947,807927.076025515,154.49505223430677
78,26,g_4,12.638350828567853,1.0,-2.6976717201239224,-7.540655186546706,121.35941193409585,-18.51420074859027,131.2581894763973,Converged,15.603676980646895,-14.959154922082845,26844716.840998206,16895399.246154502,82897606.35403834,1340656.5342402924,7588164.097814867,82.45584849545091,318.55016720784045,939105.7448223376
79,26,g_5,50.84435964380429,0.0,-4.39259201680418,-2.637521496644201,162.92886269956577,-6.4279144075106025,121.98074697330549,Converged,11.226274821021548,-13.558437504998212,4332780331676.7773,8782.22019907295,22409054469481.918,594.4008181641448,43990795642966.19,222602317.48433527,195.1021543185826,107174802.88779353
80,26,g_6,0.0005263875175522925,1.0,-1.2856189434477945,2.1886101217567604,184.48219252415612,-14.926159260428882,129.437939798906,Converged,2.0815398592864653,-14.94910239703991,44854.26122284804,5428773.503356852,4373.536442803574,445484.10592068196,911.2314243755305,996238.1916059646,328949.5973274332,193.80380946546737
81,27,g_4,13.66859296138874,1.0,-3.1928701172907177,-7.207919427370163,126.19934470779405,-11.607022804572972,130.6382206434137,Converged,79.51672186324829,-15.30412882974844,9762898.382011449,101339000.25510707,642086411.3316736,3022627.2565403115,47435121.95712728,89.56970724971178,297.2021641098512,2513648.6222641305
82,27,g_5,49.620377973010015,1.0,-3.9554290641998233,-1.9639861945300583,152.04005672049286,-4.800144318724705,122.27197714147218,Converged,14.64089785567623,-11.84431765368815,58491448001.735794,8254.645705403313,4641004575145.601,594.1121457470159,7602034969411.976,9182762.918430574,185.20793831321458,5611490857.431736
83,27,g_6,2.510961201805126,1.0,-2.558713114259794,2.306351746805644,189.2079598148487,-12.863713013571862,128.18533324278474,Converged,23.916283776039222,-14.448314288910591,44831.692959112945,298485734.23123854,3985.890300242621,35948143.91798598,935.6737308174996,32559344.58268897,7417712.876703051,213.57634975209874
84,28,g_4,0.06349540520296329,1.0,-2.087978358002319,-7.3531628093681904,125.38832835301007,-14.123554619858307,131.7478863039141,Converged,10.297628515122497,-14.37553756611254,12385216.841965215,96283824.2703313,721882847.2036504,1639662.2805647175,34640502.910324626,89.39427996913028,293.27166471530506,2001124.1176071812
85,28,g_5,0.2607740393581687,1.0,-2.3079052304921794,-2.5893233187849143,162.72371027192057,-14.83388510161852,123.86733146845197,Converged,15.822808901146146,-15.344545496948106,1297039387364.7214,8313.106227675633,2891798623165.5312,604.0789448158242,2814221115340.485,5584461.84301283,180.0795944525791,77368762.2381339
86,28,g_6,0.14733648539715075,1.0,-2.501886435873048,1.4082743650168421,171.40114502431706,-13.681227827032012,128.50528159992217,Converged,23.56217594224617,-14.065072177514276,32561384684.881626,536188452.0159992,4794.012391499646,514974837.6945264,870.3552642582365,154781427609.8481,108667357.83867419,156.65655571315418
87,29,g_4,161.58846674237998,1.0,-4.55148929859646,-5.921286887220507,134.4057864447765,-0.4690776921315809,130.74003390146456,Converged,47.45043660584295,-13.180822920163017,6739.255722287979,2459875115.7369976,2300745618533.57,1515361.4507100447,2651708874.775439,190.6654859217314,260.73196488308565,217653579.36258265
88,29,g_5,171.05402944953246,0.0,-6.245829307960373,-1.3114606699050306,157.1848477776922,1.0509882034590496,121.69658083079801,Converged,22.713913723464202,-12.02777433164084,4616311.8651759615,12420.803344349553,3413558.2528886045,620.066384178188,4273045.30373535,6054.917251182533,170.7772935406586,4742.821873749357
89,29,g_6,856.9753445395918,0.0,-20.907502689180046,-2.100314055882782,186.88184402455425,-15.913552619381838,122.56825268846282,Converged,23.268383972633615,13.360588606956327,33219.43618235959,10404.294082187822,7266.176300883782,6715947106.91125,1236.415856116843,11963727953179.691,2282.1258429650484,377.5236462503448
90,30,g_4,0.38412143541882376,1.0,-2.566094069917508,-7.376487500327239,121.69360238808234,-14.388396476752387,131.289217690811,Converged,26.571923737386598,-15.008171787182565,511310189.283511,923685996.6304202,2077380749.9678483,12595628.382829433,197329850.71345168,85.07669286840716,299.6646602895975,3028966.8640455767
